Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
3057518407,"Jan 30, 2020, 7:18:56 PM",Evening Run,Run,,3845,10.01,83,false,"",activities/3262815459.fit.gz,81.0,,3845.0,3533.0,10014.7998046875,4.699999809265137,2.8340001106262207,48.0,44.0,-5.800000190734863,29.0,18.100000381469727,0.03195270895957947,,,88.0,83.58220672607422,190.0,152.0,,,821.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,10117.7001953125,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3065525153,"Feb 2, 2020, 2:13:20 PM",Afternoon Swim - Freezebury day 2,Swim,"",1316,126,,false,,activities/3271799438.fit.gz,81.0,,1316.0,162.0,126.0,1.399999976158142,0.7749999761581421,,,,,0.0,0.0,,,,25.0,,,,,37.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068719952,"Feb 3, 2020, 5:19:23 PM",Afternoon Swim - Freezebury day 3,Swim,"",3426,144,,false,,activities/3275414728.fit.gz,81.0,,3426.0,181.0,144.0,1.2999999523162842,0.7940000295639038,,,,,0.0,0.0,,,,24.0,,,,,45.0,,,,,,,,,4.0,,,,,0.0,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072343501,"Feb 4, 2020, 11:42:09 AM",Lunch Run,Run,,1799,5.39,28,false,"",activities/3279421138.fit.gz,81.0,,1799.0,1713.0,5398.0,4.300000190734863,3.1519999504089355,39.0,34.0,4.800000190734863,45.0,39.79999923706055,0.10744719952344894,,,88.0,84.73908233642578,160.0,144.0,,,378.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,5492.5,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3072343546,"Feb 4, 2020, 12:20:14 PM",Lunch Swim - Freezbrury day 4,Swim,"",341,180,,false,,activities/3279421263.fit.gz,81.0,,341.0,234.0,180.0,1.0,0.7670000195503235,,,,,0.0,0.0,,,,30.0,,,,,51.0,,,,,,,,,4.0,,,,,0.0,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074273741,"Feb 5, 2020, 4:35:41 PM",Afternoon Swim - Freezbrury day 5,Swim,"",378,234,,false,,activities/3281595854.fit.gz,81.0,,378.0,306.0,234.0,1.399999976158142,0.7630000114440918,,,,,0.0,0.0,,,,21.0,,,,,64.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077390498,"Feb 6, 2020, 5:31:51 PM",Afternoon Swim - Freezbrury day 6,Swim,"",445,288,,false,,activities/3285065476.fit.gz,81.0,,445.0,388.0,288.0,1.399999976158142,0.7419999837875366,,,,,0.0,0.0,,,,28.0,,,,,85.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079655159,"Feb 7, 2020, 1:28:13 PM",Afternoon Swim,Swim,,514,198,,false,,activities/3287579346.fit.gz,,,514.0,425.0,198.0,0.8999999761581421,0.4650000035762787,,,,,0.0,0.0,,,,29.0,,,,,46.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093116572,"Feb 12, 2020, 10:27:44 AM",Morning Swim,Swim,,3793,540,,false,,activities/3302573544.fit.gz,,,3793.0,810.0,540.0,1.2999999523162842,0.6660000085830688,,,,,0.0,0.0,,,,28.0,,,,,157.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094355964,"Feb 12, 2020, 6:27:56 PM",Evening Swim,Swim,,676,120,,false,,activities/3303941795.fit.gz,,,676.0,139.0,120.0,1.0,0.8579999804496765,,,,,0.0,0.0,,,,22.0,,,,,30.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125218797,"Feb 23, 2020, 12:00:15 PM",Lunch Swim - Freezbrury day 23,Swim,Freezbrury day 23,6890,880,,false,,activities/3338427550.fit.gz,81.0,,6890.0,1383.0,880.0,1.7000000476837158,0.7730000019073486,,,,,0.0,0.0,,,,25.0,,,,,274.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151104627,"Mar 3, 2020, 5:41:35 PM",Afternoon Run,Run,Brushing off the seaweed after February,1481,4.52,35,false,"",activities/3367249311.fit.gz,81.0,,1481.0,1470.0,4526.2001953125,3.700000047683716,3.065000057220459,45.0,44.0,39.599998474121094,346.6000061035156,11.600000381469727,-6.53528356552124,,,124.0,83.75885772705078,161.0,151.0,,,352.0,,,35.0,,,,,,,,,,,0.0,,0.0,,1.0,4599.60009765625,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3156350850,"Mar 5, 2020, 1:11:33 PM",Afternoon Run,Run,,2018,5.59,31,false,"",activities/3373055698.fit.gz,81.0,,2018.0,1935.0,5598.2998046875,4.400000095367432,2.8919999599456787,47.0,38.0,-13.800000190734863,22.799999237060547,31.600000381469727,0.01786256581544876,,,88.0,82.68277740478516,162.0,145.0,,,428.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,5698.60009765625,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3165937104,"Mar 8, 2020, 12:37:45 PM",GBBRC Second Sunday,Run,"",3368,10.00,64,false,"",activities/3383661851.fit.gz,81.0,,3368.0,3356.0,10003.7998046875,4.800000190734863,2.9730000495910645,23.0,24.0,5.400000095367432,14.199999809265137,9.199999809265137,-0.011995441280305386,,,85.0,81.51254272460938,158.0,146.0,,,737.0,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,10061.599609375,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3171727242,"Mar 9, 2020, 9:30:00 AM",Morning Swim,Swim,,262,120,,false,,activities/3390114793.fit.gz,,,262.0,130.0,120.0,1.100000023841858,0.9179999828338623,,,,,0.0,0.0,,,,26.0,,,,,30.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172077403,"Mar 10, 2020, 6:39:49 PM",Evening Run,Run,,3604,10.01,76,false,"",activities/3390485955.fit.gz,81.0,,3604.0,3467.0,10016.599609375,5.0,2.8889999389648438,25.0,27.0,-4.599999904632568,13.600000381469727,13.0,-0.01397679839283228,,,116.0,82.04782104492188,170.0,150.0,,,767.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,10074.599609375,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3180026038,"Mar 13, 2020, 12:46:08 PM",Lunch Ride,Ride,,14734,19.09,43,false,,activities/3399253962.fit.gz,81.0,,14734.0,7011.0,19094.0,8.300000190734863,2.2360000610351562,102.0,115.0,-139.39999389648438,41.0,47.599998474121094,0.8191055059432983,,,,,175.0,122.0,,37.425804138183594,1135.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197058503,"Mar 19, 2020, 11:51:02 AM",Lunch Run,Run,,2734,5.04,39,false,"",activities/3417932387.fit.gz,81.0,,2734.0,2228.0,5045.7998046875,11.899999618530273,1.8450000286102295,67.0,60.0,12.399999618530273,27.200000762939453,39.29999923706055,0.1664750874042511,,,121.0,78.48162078857422,173.0,145.0,,,570.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,5272.10009765625,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3200930519,"Mar 20, 2020, 5:18:36 PM",Afternoon Run,Run,,1963,5.72,37,false,"",activities/3422074492.fit.gz,81.0,,1963.0,1922.0,5721.7998046875,4.599999904632568,2.9760000705718994,46.0,44.0,36.599998474121094,75.5999984741211,45.599998474121094,0.23419204354286194,,,90.0,82.70417785644531,166.0,148.0,,,431.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,5915.0,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3204366073,"Mar 21, 2020, 5:30:29 PM",Afternoon Run,Run,,1902,5.65,40,false,"",activities/3425751112.fit.gz,81.0,,1902.0,1832.0,5653.0,4.5,3.0859999656677246,48.0,48.0,15.0,62.20000076293945,24.5,-0.2122766673564911,,,91.0,82.65181732177734,179.0,150.0,,,426.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,5723.5,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3207704727,"Mar 22, 2020, 4:14:34 PM",Afternoon Swim,Swim,First swim since February,2787,0,,false,,activities/3429317720.fit.gz,81.0,,2787.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210927661,"Mar 23, 2020, 5:22:32 PM",Afternoon Hike,Hike,First time at the wind park!,3409,4.29,6,false,"",activities/3432770366.fit.gz,81.0,,3409.0,3151.0,4289.2001953125,2.799999952316284,1.2580000162124634,97.0,95.0,198.39999389648438,294.79998779296875,38.79999923706055,0.05129161477088928,,,74.0,60.68955993652344,108.0,88.0,,,242.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3212272758,"Mar 24, 2020, 9:07:46 AM",Morning Run,Run,,2031,5.73,46,false,"",activities/3434217747.fit.gz,81.0,,2031.0,1964.0,5729.2998046875,3.799999952316284,2.9170000553131104,47.0,49.0,20.399999618530273,61.599998474121094,21.399999618530273,0.013963310979306698,,,88.0,82.08293914794922,176.0,152.0,,,467.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,5821.7998046875,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3217479610,"Mar 25, 2020, 5:34:08 PM",Afternoon Run,Run,Today I ran past three people and two ducks,2170,6.20,48,false,"",activities/3439739144.fit.gz,81.0,,2170.0,2038.0,6206.7998046875,4.099999904632568,3.0450000762939453,51.0,57.0,45.20000076293945,69.5999984741211,28.100000381469727,0.02577817812561989,,,89.0,81.30936431884766,171.0,152.0,,,471.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,6324.60009765625,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3221973042,"Mar 26, 2020, 6:15:07 PM",Evening Walk,Walk,"",2452,3.67,6,false,"",activities/3444511743.fit.gz,81.0,,2452.0,2452.0,3670.199951171875,2.200000047683716,1.5019999742507935,37.0,44.0,21.200000762939453,60.20000076293945,12.600000381469727,-0.18527600169181824,,,117.0,60.57539367675781,114.0,98.0,,,248.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3223408893,"Mar 27, 2020, 12:03:17 PM",Lunch Run,Run,Nice run today to the highest point in Galway city. A dizzying 99m above sea level. ,2978,8.12,74,false,"",activities/3446052849.fit.gz,81.0,,2978.0,2677.0,8120.0,4.599999904632568,2.7269999980926514,93.0,89.0,47.400001525878906,98.80000305175781,20.200000762939453,-0.014778325334191322,,,88.0,82.21128845214844,193.0,153.0,,,694.0,,,74.0,,,,,,4.0,,,,,0.0,29.0,0.0,,1.0,8307.900390625,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3224933981,"Mar 27, 2020, 6:22:03 PM",Evening Walk,Walk,,1641,2.05,2,false,"",activities/3447658511.fit.gz,,,1641.0,1580.0,2056.60009765625,7.400000095367432,1.253999948501587,9.0,9.0,12.0,18.600000381469727,18.899999618530273,0.00972478836774826,,,113.0,58.5420036315918,105.0,81.0,,,132.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3235862859,"Mar 30, 2020, 6:13:41 PM",Evening Run,Run,,2014,5.71,32,false,"",activities/3459321268.fit.gz,81.0,,2014.0,1950.0,5715.39990234375,4.0,2.931999921798706,54.0,56.0,22.399999618530273,61.20000076293945,27.799999237060547,-0.010497952811419964,,,90.0,82.21366882324219,161.0,145.0,,,423.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,5804.10009765625,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3243054123,"Apr 1, 2020, 4:12:16 PM",Afternoon Walk,Walk,,3921,5.55,9,false,"",activities/3466940642.fit.gz,,,3921.0,3899.0,5549.39990234375,2.299999952316284,1.4160000085830688,76.0,71.0,41.599998474121094,100.4000015258789,15.300000190734863,0.018019966781139374,,,124.0,60.2761116027832,117.0,96.0,,,386.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3245300848,"Apr 2, 2020, 9:22:08 AM",Morning Run,Run,Foot injury acting up. New running shoes on the way! ,2175,6.12,60,false,"",activities/3469324626.fit.gz,81.0,,2175.0,2050.0,6127.89990234375,4.099999904632568,2.989000082015991,53.0,51.0,16.200000762939453,60.79999923706055,12.899999618530273,0.05874769389629364,,,88.0,81.44548034667969,186.0,157.0,,,508.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,6226.2001953125,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3249954288,"Apr 3, 2020, 2:11:21 PM",Afternoon Run,Run,New shoes! ,1997,6.05,53,false,Distance Shoes,activities/3474242408.fit.gz,78.0,,1997.0,1923.0,6053.2998046875,4.199999809265137,3.1480000019073486,56.0,52.0,26.600000381469727,69.0,15.199999809265137,0.009911948814988136,,,87.0,82.37311553955078,192.0,156.0,,,479.0,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,6169.89990234375,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3254112385,"Apr 4, 2020, 1:07:40 PM",Afternoon Walk,Walk,,6927,8.86,14,false,"",activities/3478664980.fit.gz,,,6927.0,6586.0,8860.2998046875,2.299999952316284,1.2790000438690186,87.0,73.0,-5.400000095367432,67.80000305175781,42.900001525878906,0.15575093030929565,,,124.0,60.332664489746094,134.0,93.0,,,633.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3286065845,"Apr 11, 2020, 5:58:11 PM",Evening Run,Run,"",2103,5.91,27,false,Distance Shoes,activities/3512713303.fit.gz,78.0,,2103.0,2055.0,5918.5,4.800000190734863,2.880000114440918,47.0,46.0,20.600000381469727,61.400001525878906,20.799999237060547,0.09461856633424759,,,88.0,78.75499725341797,162.0,143.0,,,430.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,6020.7001953125,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3293115837,"Apr 13, 2020, 10:26:18 AM",Lunch Walk,Walk,,6289,8.91,13,false,"",activities/3520167856.fit.gz,,,6289.0,5907.0,8912.7001953125,2.4000000953674316,1.4170000553131104,92.0,91.0,-5.800000190734863,59.400001525878906,14.100000381469727,-0.0067319669760763645,,,124.0,61.808536529541016,120.0,95.0,,,634.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3296640160,"Apr 14, 2020, 8:17:52 AM",Morning Run,Run,"",2281,6.05,40,false,Distance Shoes,activities/3523894207.fit.gz,78.0,,2281.0,2256.0,6054.89990234375,4.0,2.684000015258789,62.0,60.0,50.400001525878906,89.19999694824219,26.799999237060547,0.05284975841641426,,,87.0,78.93576049804688,170.0,147.0,,,503.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,6212.39990234375,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3304228074,"Apr 15, 2020, 6:45:25 PM",Evening Walk,Walk,,4025,5.85,9,false,"",activities/3531851211.fit.gz,,,4025.0,3985.0,5853.10009765625,2.200000047683716,1.4550000429153442,57.0,57.0,-5.0,48.599998474121094,10.899999618530273,-0.08542481809854507,,,70.0,59.947235107421875,113.0,98.0,,,399.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3308483781,"Apr 16, 2020, 5:42:53 PM",Evening Run,Run,"",1714,5.27,58,false,Distance Shoes,activities/3536331874.fit.gz,78.0,,1714.0,1671.0,5277.60009765625,4.900000095367432,3.1579999923706055,40.0,39.0,18.799999237060547,61.0,20.0,0.037896014750003815,,,86.0,81.08882141113281,185.0,160.0,,,431.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,5356.39990234375,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3329806427,"Apr 21, 2020, 8:22:06 AM",Morning Walk,Walk,,4506,6.42,11,false,"",activities/3558850486.fit.gz,,,4506.0,4506.0,6420.7998046875,2.4000000953674316,1.4249999523162842,54.0,54.0,31.399999618530273,83.4000015258789,18.0,-0.009344629943370819,,,114.0,59.83217239379883,145.0,100.0,,,437.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3358675030,"Apr 26, 2020, 7:55:17 PM",Evening Run,Run,"",1346,5.01,39,false,Distance Shoes,activities/3589094623.fit.gz,78.0,,1346.0,1345.0,5017.2001953125,4.400000095367432,3.7290000915527344,11.0,46.0,35.400001525878906,75.19999694824219,8.399999618530273,-0.35477957129478455,,,87.0,83.74126434326172,194.0,156.0,,,343.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4966.2998046875,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3358675048,"Apr 26, 2020, 8:18:21 PM",Night Walk,Walk,"",1042,2.34,23,false,Distance Shoes,activities/3589094688.fit.gz,78.0,,1042.0,1042.0,2341.60009765625,3.700000047683716,2.246999979019165,41.0,5.0,54.0,95.4000015258789,12.199999809265137,1.5117868185043335,,,88.0,73.50157928466797,179.0,152.0,,,250.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3367070056,"Apr 27, 2020, 4:04:31 PM",Afternoon Walk,Walk,,2599,4.01,6,false,"",activities/3597963514.fit.gz,,,2599.0,2578.0,4017.699951171875,2.299999952316284,1.5460000038146973,33.0,31.0,53.0,72.80000305175781,41.599998474121094,0.16427309811115265,,,70.0,60.89091873168945,119.0,101.0,,,276.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3379229708,"May 1, 2020, 11:07:34 AM",Benchmark Run,Run,"2 mins warm up, 5 mins hard run, 3 mins warm down",540,2.02,5,false,Distance Shoes,activities/3610724242.fit.gz,78.0,,540.0,540.0,2023.9000244140625,5.300000190734863,3.750999927520752,5.0,35.0,25.200000762939453,63.20000076293945,20.899999618530273,-1.4427590370178223,,,92.0,83.9734878540039,153.0,139.0,,,119.0,,,5.0,,,,,,7.0,,,,,0.0,17.0,0.0,,1.0,1985.699951171875,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3379229969,"May 1, 2020, 11:18:31 AM",Lunch Run,Run,Warm down,596,1.60,8,false,Distance Shoes,activities/3610724531.fit.gz,78.0,,596.0,589.0,1600.0,4.0,2.7179999351501465,28.0,3.0,38.79999923706055,69.80000305175781,22.600000381469727,1.6124999523162842,,,83.0,76.43470001220703,155.0,139.0,,,129.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,1704.9000244140625,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3408735225,"May 6, 2020, 4:37:27 PM",Week 2 - easy run,Run,Started a Garmin coach training plan for 10k. Let's see how this goes!,1011,3.22,12,false,Distance Shoes,activities/3641413518.fit.gz,78.0,,1011.0,1005.0,3220.89990234375,3.799999952316284,3.183000087738037,33.0,29.0,36.599998474121094,68.0,22.200000762939453,0.1552361100912094,,,86.0,82.21021270751953,160.0,140.0,,,226.0,,,12.0,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,3287.39990234375,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3419428217,"May 8, 2020, 12:42:29 PM",Afternoon Walk,Walk,A lot of effort for coffee and ice-cream,11585,14.31,21,false,Distance Shoes,activities/3652751277.fit.gz,78.0,,11585.0,10558.0,14315.099609375,3.0999999046325684,1.2359999418258667,84.0,75.0,2.200000047683716,71.5999984741211,19.700000762939453,0.04470803588628769,,,124.0,59.68877410888672,145.0,89.0,,,1050.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3425161280,"May 9, 2020, 1:13:16 PM",Afternoon Walk,Walk,,3857,5.00,8,false,Distance Shoes,activities/3658785978.fit.gz,,,3857.0,3612.0,5002.5,2.5999999046325684,1.2970000505447388,15.0,66.0,-9.199999809265137,60.0,8.100000381469727,-1.3793103694915771,,,73.0,59.431915283203125,126.0,98.0,,,341.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3425161483,"May 9, 2020, 3:57:17 PM",Afternoon Walk,Walk,,378,0.61,4,false,Distance Shoes,activities/3658786240.fit.gz,,,378.0,378.0,615.7999877929688,2.299999952316284,1.6369999647140503,2.0,2.0,52.79999923706055,56.599998474121094,10.300000190734863,0.12991230189800262,,,71.0,64.49193572998047,171.0,142.0,,,85.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3425161533,"May 9, 2020, 3:14:38 PM",Wk 2 - Easy Run,Run,Its hot out! ,2510,6.43,85,false,Distance Shoes,activities/3658786179.fit.gz,78.0,,2510.0,2434.0,6438.0,4.900000095367432,2.563999891281128,97.0,43.0,0.4000000059604645,62.599998474121094,20.700000762939453,0.813917338848114,,,93.0,79.46495056152344,189.0,160.0,,,646.0,,,85.0,,,,,,6.0,,,,,0.0,64.0,0.0,,1.0,6755.2001953125,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3429797075,"May 10, 2020, 12:44:46 PM",WK 2 - Easy Run,Run,"",1569,4.83,42,false,Distance Shoes,activities/3663673334.fit.gz,78.0,,1569.0,1550.0,4829.5,4.199999809265137,3.078000068664551,41.0,44.0,14.199999809265137,55.20000076293945,16.399999618530273,0.004141215234994888,,,124.0,80.84808349609375,186.0,155.0,,,391.0,,,42.0,,,,,,,,,,,0.0,,0.0,,1.0,4916.2001953125,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3434604571,"May 11, 2020, 2:42:02 PM",WK 3 - Easy Run,Run,"",1284,4.02,21,false,Distance Shoes,activities/3668762436.fit.gz,78.0,,1284.0,1191.0,4021.5,4.400000095367432,3.132999897003174,27.0,24.0,44.20000076293945,60.599998474121094,22.0,-0.06962576508522034,,,87.0,82.80034637451172,162.0,146.0,,,299.0,,,21.0,,,,,,5.0,,,,,0.0,21.0,0.0,,1.0,4082.199951171875,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3445694300,"May 13, 2020, 4:47:23 PM",Wk 3 - Easy Run,Run,Finding some trails within 5k! ,2087,5.63,44,false,Distance Shoes,activities/3680383704.fit.gz,78.0,,2087.0,1923.0,5633.5,4.0,2.7009999752044678,61.0,60.0,54.20000076293945,88.0,39.599998474121094,0.04615247994661331,,,88.0,80.74269104003906,179.0,150.0,,,497.0,,,44.0,,,,,,3.0,,,,,0.0,16.0,0.0,,1.0,5842.0,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3449635119,"May 14, 2020, 11:35:18 AM",Wk3 - Eaay Run,Run,Quick jog about town. ,1794,4.82,29,false,Distance Shoes,activities/3684526671.fit.gz,78.0,,1794.0,1642.0,4826.2998046875,4.400000095367432,2.938999891281128,4.0,4.0,8.600000381469727,18.399999618530273,11.699999809265137,-0.07459130138158798,,,89.0,81.07767486572266,163.0,146.0,,,384.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,4845.5,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3459603299,"May 16, 2020, 11:49:33 AM",GBBRC Birthday Run,Run,"",1433,4.28,24,false,Distance Shoes,activities/3694993088.fit.gz,78.0,,1433.0,1289.0,4281.10009765625,3.9000000953674316,2.990000009536743,4.0,62.0,11.399999618530273,71.5999984741211,5.800000190734863,-1.3407769203186035,,,87.0,82.70244598388672,159.0,147.0,,,337.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,4182.7001953125,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3460077688,"May 16, 2020, 12:58:30 PM",Slow Run Home,Run,"",1867,4.28,,false,Distance Shoes,activities/3695492759.fit.gz,78.0,,1867.0,1638.0,4283.7998046875,4.099999904632568,2.614000082015991,55.0,7.0,-2.200000047683716,48.599998474121094,13.199999809265137,0.770344078540802,,,122.0,76.998046875,,,,,357.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4462.5,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3479249608,"May 19, 2020, 8:14:44 PM",Night Run,Run,,17,0.02,,false,Distance Shoes,activities/3715639971.fit.gz,78.0,,17.0,6.0,21.899999618530273,2.700000047683716,1.3289999961853027,,0.0,67.80000305175781,70.80000305175781,16.399999618530273,-5.479452133178711,,,82.0,82.0,,,,,1.0,,,,,,,,,,,,,,,,0.0,,1.0,22.100000381469727,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3479250007,"May 19, 2020, 8:17:19 PM",Wk 4 - Night Run,Run,Easy run. Calves felt awful. Stretching for the day tomorrow!,1774,4.56,,false,Distance Shoes,activities/3715640359.fit.gz,78.0,,1774.0,1742.0,4565.89990234375,4.400000095367432,2.621000051498413,41.0,19.0,50.0,87.0,24.200000762939453,-0.38546615839004517,,,92.0,77.04125213623047,,,,,378.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4714.7001953125,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
3487774694,"May 21, 2020, 11:26:51 AM",Wk 4 time trial,Run,Warm up. 1.6k time trial. Cool down,2905,6.61,,false,Distance Shoes,activities/3724637771.fit.gz,78.0,,2905.0,2904.0,6616.39990234375,5.099999904632568,2.2769999504089355,11.0,0.0,10.600000381469727,24.200000762939453,14.300000190734863,0.09068375825881958,,,95.0,74.28123474121094,,,,,526.0,,,,,,,,,8.0,,,,,0.0,125.0,0.0,,1.0,6673.10009765625,,,,,,,,,,,,,,,,6016478.0,,,,,,,,,,
